date;id.state;state;id.district;district;age.group;gender;cases;deaths;object.id
2020-03-30; 1;Schleswig-Holstein;01003;SK Lübeck;A15-A34;M; 2; 0;560193
2020-03-30; 1;Schleswig-Holstein;01003;SK Lübeck;A15-A34;W; 1; 0;560202
2020-03-30; 1;Schleswig-Holstein;01003;SK Lübeck;A35-A59;M; 2; 0;560214
2020-03-30; 1;Schleswig-Holstein;01003;SK Lübeck;A35-A59;W; 2; 0;560226
2020-03-30; 1;Schleswig-Holstein;01004;SK Neumünster;A15-A34;M; 1; 0;560243
2020-03-30; 1;Schleswig-Holstein;01004;SK Neumünster;A15-A34;W; 1; 0;560245
2020-03-30; 1;Schleswig-Holstein;01004;SK Neumünster;A35-A59;M; 1; 0;560247
2020-03-30; 1;Schleswig-Holstein;01004;SK Neumünster;A60-A79;M; 1; 0;560254
2020-03-30; 1;Schleswig-Holstein;01051;LK Dithmarschen;A15-A34;W; 2; 0;560260
2020-03-30; 1;Schleswig-Holstein;01051;LK Dithmarschen;A35-A59;M; 1; 0;560264
2020-03-30; 1;Schleswig-Holstein;01053;LK Herzogtum Lauenburg;A15-A34;M; 2; 0;560290
2020-03-30; 1;Schleswig-Holstein;01053;LK Herzogtum Lauenburg;A35-A59;M; 6; 0;560312
2020-03-30; 1;Schleswig-Holstein;01053;LK Herzogtum Lauenburg;A35-A59;W; 2; 0;560321
2020-03-30; 1;Schleswig-Holstein;01053;LK Herzogtum Lauenburg;A60-A79;M; 1; 0;560328
2020-03-30; 1;Schleswig-Holstein;01053;LK Herzogtum Lauenburg;A60-A79;W; 1; 0;560332
2020-03-30; 1;Schleswig-Holstein;01054;LK Nordfriesland;A15-A34;W; 1; 0;560347
2020-03-30; 1;Schleswig-Holstein;01055;LK Ostholstein;A15-A34;M; 1; 0;560375
2020-03-30; 1;Schleswig-Holstein;01055;LK Ostholstein;A80+;W; 1; 0;560395
2020-03-30; 1;Schleswig-Holstein;01056;LK Pinneberg;A35-A59;W; 1; 0;560463
2020-03-30; 1;Schleswig-Holstein;01056;LK Pinneberg;A60-A79;W; 2; 0;560484
2020-03-30; 1;Schleswig-Holstein;01057;LK Plön;A15-A34;W; 1; 0;560509
2020-03-30; 1;Schleswig-Holstein;01057;LK Plön;A35-A59;M; 1; 0;560520
2020-03-30; 1;Schleswig-Holstein;01057;LK Plön;A35-A59;W; 1; 0;560530
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A15-A34;M; 1; 0;560552
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A15-A34;W; 1; 0;560558
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A35-A59;M; 4; 0;560572
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A35-A59;W; 3; 0;560582
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A60-A79;M; 2; 0;560595
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A60-A79;W; 1; 1;560606
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A80+;M; 5; 0;560613
2020-03-30; 1;Schleswig-Holstein;01058;LK Rendsburg-Eckernförde;A80+;W; 2; 0;560617
2020-03-30; 1;Schleswig-Holstein;01059;LK Schleswig-Flensburg;A15-A34;M; 1; 0;560627
2020-03-30; 1;Schleswig-Holstein;01059;LK Schleswig-Flensburg;A35-A59;M; 1; 0;560646
2020-03-30; 1;Schleswig-Holstein;01062;LK Stormarn;A15-A34;M; 1; 0;560759
2020-03-30; 1;Schleswig-Holstein;01062;LK Stormarn;A15-A34;W; 1; 0;560768
2020-03-30; 3;Niedersachsen;03153;LK Goslar;A15-A34;W; 1; 0;561328
2020-03-30; 3;Niedersachsen;03153;LK Goslar;A35-A59;W; 2; 0;561343
2020-03-30; 3;Niedersachsen;03153;LK Goslar;A60-A79;M; 1; 0;561350
2020-03-30; 3;Niedersachsen;03153;LK Goslar;A60-A79;W; 3; 0;561357
2020-03-30; 3;Niedersachsen;03154;LK Helmstedt;A35-A59;W; 1; 0;561390
2020-03-30; 3;Niedersachsen;03154;LK Helmstedt;A60-A79;M; 1; 0;561394
2020-03-30; 3;Niedersachsen;03155;LK Northeim;A15-A34;W; 1; 0;561406
2020-03-30; 3;Niedersachsen;03155;LK Northeim;A60-A79;M; 2; 0;561422
2020-03-30; 3;Niedersachsen;03155;LK Northeim;A60-A79;W; 1; 0;561425
2020-03-30; 3;Niedersachsen;03158;LK Wolfenbüttel;A05-A14;M; 1; 0;561469
2020-03-30; 3;Niedersachsen;03158;LK Wolfenbüttel;A15-A34;M; 1; 0;561472
2020-03-30; 3;Niedersachsen;03158;LK Wolfenbüttel;A35-A59;M; 1; 0;561480
2020-03-30; 3;Niedersachsen;03254;LK Hildesheim;A35-A59;M; 1; 0;561892
2020-03-30; 3;Niedersachsen;03254;LK Hildesheim;A60-A79;M; 1; 0;561914
2020-03-30; 3;Niedersachsen;03254;LK Hildesheim;A60-A79;W; 1; 0;561923
2020-03-30; 3;Niedersachsen;03256;LK Nienburg (Weser);A15-A34;W; 1; 0;561959
2020-03-30; 3;Niedersachsen;03351;LK Celle;A05-A14;W; 1; 0;562016
2020-03-30; 3;Niedersachsen;03351;LK Celle;A15-A34;W; 2; 0;562026
2020-03-30; 3;Niedersachsen;03351;LK Celle;A35-A59;M; 2; 0;562039
2020-03-30; 3;Niedersachsen;03351;LK Celle;A35-A59;W; 1; 0;562046
2020-03-30; 3;Niedersachsen;03351;LK Celle;A60-A79;W; 2; 0;562060
2020-03-30; 3;Niedersachsen;03351;LK Celle;A80+;M; 2; 0;562063
2020-03-30; 3;Niedersachsen;03352;LK Cuxhaven;A35-A59;M; 2; 0;562083
2020-03-30; 3;Niedersachsen;03352;LK Cuxhaven;A35-A59;W; 1; 0;562089
2020-03-30; 3;Niedersachsen;03352;LK Cuxhaven;A60-A79;M; 1; 0;562098
2020-03-30; 3;Niedersachsen;03352;LK Cuxhaven;A60-A79;W; 1; 0;562103
2020-03-30; 3;Niedersachsen;03356;LK Osterholz;A15-A34;M; 2; 0;562223
2020-03-30; 3;Niedersachsen;03356;LK Osterholz;A15-A34;W; 1; 0;562228
2020-03-30; 3;Niedersachsen;03357;LK Rotenburg (Wümme);A35-A59;W; 1; 0;562282
2020-03-30; 3;Niedersachsen;03358;LK Heidekreis;A60-A79;W; 1; 0;562310
2020-03-30; 3;Niedersachsen;03359;LK Stade;A15-A34;M; 1; 0;562325
2020-03-30; 3;Niedersachsen;03359;LK Stade;A15-A34;W; 1; 0;562337
2020-03-30; 3;Niedersachsen;03359;LK Stade;A35-A59;W; 3; 0;562370
2020-03-30; 3;Niedersachsen;03359;LK Stade;A60-A79;W; 1; 0;562381
2020-03-30; 3;Niedersachsen;03359;LK Stade;A80+;M; 1; 0;562384
2020-03-30; 3;Niedersachsen;03360;LK Uelzen;A15-A34;W; 2; 0;562390
2020-03-30; 3;Niedersachsen;03360;LK Uelzen;A35-A59;W; 1; 0;562398
2020-03-30; 3;Niedersachsen;03401;SK Delmenhorst;A00-A04;M; 1; 0;562440
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A15-A34;M; 3; 0;562527
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A15-A34;W; 2; 0;562542
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A35-A59;M; 1; 0;562560
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A35-A59;W; 3; 0;562575
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A60-A79;M; 1; 0;562592
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A60-A79;W; 2; 0;562604
2020-03-30; 3;Niedersachsen;03404;SK Osnabrück;A80+;M; 1; 0;562608
2020-03-30; 3;Niedersachsen;03456;LK Grafschaft Bentheim;A35-A59;W; 1; 0;562835
2020-03-30; 3;Niedersachsen;03456;LK Grafschaft Bentheim;A60-A79;M; 1; 0;562842
2020-03-30; 3;Niedersachsen;03456;LK Grafschaft Bentheim;A60-A79;W; 1; 0;562849
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A05-A14;M; 1; 0;562922
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A15-A34;W; 1; 0;562952
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A35-A59;M; 3; 0;562972
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A35-A59;W; 4; 0;562989
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A60-A79;M; 1; 1;563005
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A60-A79;W; 1; 0;563019
2020-03-30; 3;Niedersachsen;03459;LK Osnabrück;A80+;M; 3; 0;563025
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A05-A14;M; 1; 0;563033
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A15-A34;M; 4; 0;563042
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A15-A34;W; 3; 0;563047
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A35-A59;M; 4; 0;563059
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A35-A59;W; 5; 0;563069
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A60-A79;M; 4; 0;563081
2020-03-30; 3;Niedersachsen;03460;LK Vechta;A80+;M; 1; 0;563092
2020-03-30; 4;Bremen;04011;SK Bremen;A15-A34;M; 1; 0;563147
2020-03-30; 4;Bremen;04011;SK Bremen;A15-A34;W; 1; 0;563161
2020-03-30; 4;Bremen;04011;SK Bremen;A35-A59;M; 3; 0;563180
2020-03-30; 4;Bremen;04011;SK Bremen;A35-A59;W; 2; 0;563200
2020-03-30; 4;Bremen;04011;SK Bremen;A80+;W; 1; 1;563230
2020-03-30; 4;Bremen;04012;SK Bremerhaven;A15-A34;M; 1; 0;563234
2020-03-30; 5;Nordrhein-Westfalen;05158;LK Mettmann;A15-A34;M; 1; 0;564036
2020-03-30; 5;Nordrhein-Westfalen;05158;LK Mettmann;A15-A34;W; 1; 0;564050
2020-03-30; 5;Nordrhein-Westfalen;05158;LK Mettmann;A35-A59;M; 1; 0;564070
2020-03-30; 5;Nordrhein-Westfalen;05162;LK Rhein-Kreis Neuss;A35-A59;M; 1; 0;564184
2020-03-30; 5;Nordrhein-Westfalen;05170;LK Wesel;A15-A34;M; 1; 0;564329
2020-03-30; 5;Nordrhein-Westfalen;05170;LK Wesel;A15-A34;W; 2; 0;564343
2020-03-30; 5;Nordrhein-Westfalen;05170;LK Wesel;A35-A59;M; 1; 0;564360
2020-03-30; 5;Nordrhein-Westfalen;05170;LK Wesel;A60-A79;M; 2; 0;564393
2020-03-30; 5;Nordrhein-Westfalen;05170;LK Wesel;A60-A79;W; 2; 0;564407
2020-03-30; 5;Nordrhein-Westfalen;05515;SK Münster;A15-A34;M; 4; 0;565855
2020-03-30; 5;Nordrhein-Westfalen;05515;SK Münster;A15-A34;W; 1; 0;565873
2020-03-30; 5;Nordrhein-Westfalen;05515;SK Münster;A35-A59;M; 2; 0;565896
2020-03-30; 5;Nordrhein-Westfalen;05515;SK Münster;A35-A59;W; 3; 0;565913
2020-03-30; 5;Nordrhein-Westfalen;05515;SK Münster;A60-A79;M; 3; 0;565930
2020-03-30; 5;Nordrhein-Westfalen;05515;SK Münster;A80+;W; 1; 0;565958
2020-03-30; 5;Nordrhein-Westfalen;05554;LK Borken;A15-A34;M; 1; 0;565988
2020-03-30; 5;Nordrhein-Westfalen;05554;LK Borken;A15-A34;W; 1; 0;566005
2020-03-30; 5;Nordrhein-Westfalen;05554;LK Borken;A35-A59;W; 1; 0;566046
2020-03-30; 5;Nordrhein-Westfalen;05554;LK Borken;A60-A79;M; 1; 0;566070
2020-03-30; 5;Nordrhein-Westfalen;05554;LK Borken;A60-A79;W; 1; 0;566087
2020-03-30; 5;Nordrhein-Westfalen;05558;LK Coesfeld;A15-A34;W; 2; 0;566128
2020-03-30; 5;Nordrhein-Westfalen;05558;LK Coesfeld;A35-A59;M; 2; 0;566148
2020-03-30; 5;Nordrhein-Westfalen;05558;LK Coesfeld;A60-A79;M; 2; 0;566178
2020-03-30; 5;Nordrhein-Westfalen;05558;LK Coesfeld;A80+;M; 1; 0;566195
2020-03-30; 5;Nordrhein-Westfalen;05558;LK Coesfeld;A80+;W; 1; 0;566200
2020-03-30; 5;Nordrhein-Westfalen;05570;LK Warendorf;A35-A59;M; 1; 0;566421
2020-03-30; 5;Nordrhein-Westfalen;05570;LK Warendorf;A35-A59;W; 3; 0;566437
2020-03-30; 5;Nordrhein-Westfalen;05570;LK Warendorf;A60-A79;M; 1; 0;566455
2020-03-30; 5;Nordrhein-Westfalen;05570;LK Warendorf;A60-A79;W; 1; 0;566468
2020-03-30; 5;Nordrhein-Westfalen;05711;SK Bielefeld;A00-A04;W; 1; 0;566477
2020-03-30; 5;Nordrhein-Westfalen;05711;SK Bielefeld;A15-A34;M; 1; 0;566489
2020-03-30; 5;Nordrhein-Westfalen;05711;SK Bielefeld;A15-A34;W; 3; 0;566497
2020-03-30; 5;Nordrhein-Westfalen;05711;SK Bielefeld;A35-A59;M; 3; 0;566511
2020-03-30; 5;Nordrhein-Westfalen;05711;SK Bielefeld;A35-A59;W; 6; 0;566524
2020-03-30; 5;Nordrhein-Westfalen;05711;SK Bielefeld;A60-A79;M; 1; 0;566533
2020-03-30; 5;Nordrhein-Westfalen;05762;LK Höxter;A15-A34;M; 1; 0;566711
2020-03-30; 5;Nordrhein-Westfalen;05762;LK Höxter;A35-A59;W; 1; 0;566734
2020-03-30; 5;Nordrhein-Westfalen;05770;LK Minden-Lübbecke;A35-A59;W; 1; 0;566931
2020-03-30; 5;Nordrhein-Westfalen;05966;LK Olpe;A15-A34;M; 1; 0;567594
2020-03-30; 5;Nordrhein-Westfalen;05966;LK Olpe;A35-A59;W; 2; 0;567618
2020-03-30; 5;Nordrhein-Westfalen;05966;LK Olpe;A60-A79;M; 1; 0;567625
2020-03-30; 5;Nordrhein-Westfalen;05966;LK Olpe;A60-A79;W; 1; 0;567630
2020-03-30; 5;Nordrhein-Westfalen;05970;LK Siegen-Wittgenstein;A35-A59;W; 1; 0;567675
2020-03-30; 6;Hessen;06411;SK Darmstadt;A15-A34;M; 2; 0;567855
2020-03-30; 6;Hessen;06411;SK Darmstadt;A35-A59;M; 2; 0;567872
2020-03-30; 6;Hessen;06411;SK Darmstadt;A35-A59;W; 2; 0;567878
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A00-A04;M; 1; 0;567888
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A15-A34;unbekannt; 1; 0;567911
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A35-A59;M; 1; 0;567946
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A35-A59;W; 3; 0;567964
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A60-A79;M; 6; 0;567977
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A60-A79;W; 1; 0;567991
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A80+;M; 2; 0;567997
2020-03-30; 6;Hessen;06412;SK Frankfurt am Main;A80+;W; 1; 0;568001
2020-03-30; 6;Hessen;06414;SK Wiesbaden;A15-A34;M; 4; 0;568037
2020-03-30; 6;Hessen;06414;SK Wiesbaden;A15-A34;W; 5; 0;568047
2020-03-30; 6;Hessen;06414;SK Wiesbaden;A35-A59;M; 8; 0;568062
2020-03-30; 6;Hessen;06414;SK Wiesbaden;A35-A59;W; 7; 0;568073
2020-03-30; 6;Hessen;06414;SK Wiesbaden;A60-A79;M; 2; 0;568082
2020-03-30; 6;Hessen;06414;SK Wiesbaden;A60-A79;W; 1; 0;568087
2020-03-30; 6;Hessen;06431;LK Bergstraße;A15-A34;M; 2; 0;568100
2020-03-30; 6;Hessen;06431;LK Bergstraße;A15-A34;W; 1; 0;568109
2020-03-30; 6;Hessen;06431;LK Bergstraße;A35-A59;M; 2; 0;568120
2020-03-30; 6;Hessen;06431;LK Bergstraße;A35-A59;W; 5; 0;568132
2020-03-30; 6;Hessen;06431;LK Bergstraße;A60-A79;M; 1; 0;568139
2020-03-30; 6;Hessen;06431;LK Bergstraße;A60-A79;W; 1; 0;568149
2020-03-30; 6;Hessen;06431;LK Bergstraße;A80+;W; 3; 0;568152
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A00-A04;W; 1; 0;568153
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A15-A34;M; 1; 0;568166
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A15-A34;M; 1; 0;568167
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A35-A59;M; 4; 0;568188
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A35-A59;W; 3; 0;568198
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A60-A79;M; 2; 0;568210
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A60-A79;W; 1; 0;568216
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A80+;M; 2; 0;568220
2020-03-30; 6;Hessen;06432;LK Darmstadt-Dieburg;A80+;W; 1; 0;568222
2020-03-30; 6;Hessen;06433;LK Groß-Gerau;A15-A34;W; 1; 0;568249
2020-03-30; 6;Hessen;06433;LK Groß-Gerau;A35-A59;M; 2; 0;568264
2020-03-30; 6;Hessen;06433;LK Groß-Gerau;A35-A59;W; 3; 0;568279
2020-03-30; 6;Hessen;06433;LK Groß-Gerau;A60-A79;M; 1; 0;568289
2020-03-30; 6;Hessen;06434;LK Hochtaunuskreis;A35-A59;M; 2; 0;568334
2020-03-30; 6;Hessen;06434;LK Hochtaunuskreis;A35-A59;W; 1; 0;568350
2020-03-30; 6;Hessen;06434;LK Hochtaunuskreis;A60-A79;W; 2; 0;568370
2020-03-30; 6;Hessen;06435;LK Main-Kinzig-Kreis;A15-A34;M; 1; 0;568386
2020-03-30; 6;Hessen;06435;LK Main-Kinzig-Kreis;A15-A34;W; 3; 0;568394
2020-03-30; 6;Hessen;06435;LK Main-Kinzig-Kreis;A60-A79;M; 2; 0;568439
2020-03-30; 6;Hessen;06435;LK Main-Kinzig-Kreis;A60-A79;W; 3; 0;568446
2020-03-30; 6;Hessen;06435;LK Main-Kinzig-Kreis;A80+;M; 2; 0;568447
2020-03-30; 6;Hessen;06435;LK Main-Kinzig-Kreis;A80+;W; 1; 0;568451
2020-03-30; 6;Hessen;06436;LK Main-Taunus-Kreis;A15-A34;W; 1; 0;568463
2020-03-30; 6;Hessen;06436;LK Main-Taunus-Kreis;A35-A59;M; 4; 0;568478
2020-03-30; 6;Hessen;06436;LK Main-Taunus-Kreis;A35-A59;W; 6; 0;568493
2020-03-30; 6;Hessen;06436;LK Main-Taunus-Kreis;A60-A79;M; 3; 0;568503
2020-03-30; 6;Hessen;06436;LK Main-Taunus-Kreis;A80+;W; 1; 0;568516
2020-03-30; 6;Hessen;06437;LK Odenwaldkreis;A15-A34;M; 1; 0;568521
2020-03-30; 6;Hessen;06437;LK Odenwaldkreis;A60-A79;M; 2; 0;568548
2020-03-30; 6;Hessen;06438;LK Offenbach;A15-A34;M; 1; 0;568573
2020-03-30; 6;Hessen;06438;LK Offenbach;A35-A59;W; 1; 0;568618
2020-03-30; 6;Hessen;06438;LK Offenbach;A60-A79;M; 1; 0;568630
2020-03-30; 6;Hessen;06438;LK Offenbach;A80+;W; 1; 0;568648
2020-03-30; 6;Hessen;06439;LK Rheingau-Taunus-Kreis;A80+;M; 1; 0;568724
2020-03-30; 6;Hessen;06440;LK Wetteraukreis;A15-A34;M; 1; 0;568729
2020-03-30; 6;Hessen;06440;LK Wetteraukreis;A15-A34;W; 1; 0;568734
2020-03-30; 6;Hessen;06440;LK Wetteraukreis;A35-A59;M; 3; 0;568753
2020-03-30; 6;Hessen;06440;LK Wetteraukreis;A35-A59;W; 1; 0;568766
2020-03-30; 6;Hessen;06440;LK Wetteraukreis;A60-A79;M; 1; 0;568775
2020-03-30; 6;Hessen;06531;LK Gießen;A05-A14;W; 1; 0;568785
2020-03-30; 6;Hessen;06531;LK Gießen;A15-A34;W; 1; 0;568810
2020-03-30; 6;Hessen;06531;LK Gießen;A35-A59;M; 3; 0;568824
2020-03-30; 6;Hessen;06531;LK Gießen;A60-A79;M; 1; 0;568846
2020-03-30; 6;Hessen;06532;LK Lahn-Dill-Kreis;A35-A59;M; 1; 0;568884
2020-03-30; 6;Hessen;06533;LK Limburg-Weilburg;A15-A34;M; 1; 0;568929
2020-03-30; 6;Hessen;06534;LK Marburg-Biedenkopf;A15-A34;W; 1; 0;568994
2020-03-30; 6;Hessen;06534;LK Marburg-Biedenkopf;A35-A59;M; 2; 0;569008
2020-03-30; 6;Hessen;06534;LK Marburg-Biedenkopf;A80+;W; 1; 0;569030
2020-03-30; 6;Hessen;06611;SK Kassel;A60-A79;M; 1; 0;569110
2020-03-30; 6;Hessen;06633;LK Kassel;A35-A59;W; 1; 0;569252
2020-03-30; 6;Hessen;06633;LK Kassel;A60-A79;M; 1; 0;569260
2020-03-30; 6;Hessen;06633;LK Kassel;A60-A79;W; 1; 0;569268
2020-03-30; 6;Hessen;06633;LK Kassel;A80+;M; 1; 0;569270
2020-03-30; 6;Hessen;06633;LK Kassel;A80+;W; 1; 0;569272
2020-03-30; 6;Hessen;06634;LK Schwalm-Eder-Kreis;A35-A59;W; 1; 0;569324
2020-03-30; 6;Hessen;06634;LK Schwalm-Eder-Kreis;A60-A79;W; 1; 0;569339
2020-03-30; 6;Hessen;06635;LK Waldeck-Frankenberg;A15-A34;W; 1; 0;569355
2020-03-30; 6;Hessen;06635;LK Waldeck-Frankenberg;A35-A59;M; 2; 0;569365
2020-03-30; 6;Hessen;06635;LK Waldeck-Frankenberg;A35-A59;W; 1; 0;569377
2020-03-30; 6;Hessen;06635;LK Waldeck-Frankenberg;A60-A79;M; 1; 0;569383
2020-03-30; 6;Hessen;06635;LK Waldeck-Frankenberg;A60-A79;W; 1; 0;569387
2020-03-30; 7;Rheinland-Pfalz;07138;LK Neuwied;A15-A34;M; 2; 0;569785
2020-03-30; 7;Rheinland-Pfalz;07138;LK Neuwied;A15-A34;W; 1; 0;569795
2020-03-30; 7;Rheinland-Pfalz;07138;LK Neuwied;A35-A59;unbekannt; 1; 0;569813
2020-03-30; 7;Rheinland-Pfalz;07138;LK Neuwied;A35-A59;W; 3; 0;569824
2020-03-30; 7;Rheinland-Pfalz;07138;LK Neuwied;A80+;M; 3; 0;569844
2020-03-30; 7;Rheinland-Pfalz;07138;LK Neuwied;A80+;W; 1; 0;569849
2020-03-30; 7;Rheinland-Pfalz;07141;LK Rhein-Lahn-Kreis;A15-A34;M; 1; 0;569934
2020-03-30; 7;Rheinland-Pfalz;07141;LK Rhein-Lahn-Kreis;A35-A59;M; 1; 0;569952
2020-03-30; 7;Rheinland-Pfalz;07231;LK Bernkastel-Wittlich;A35-A59;W; 1; 0;570117
2020-03-30; 7;Rheinland-Pfalz;07232;LK Bitburg-Prüm;A35-A59;M; 1; 0;570153
2020-03-30; 7;Rheinland-Pfalz;07316;SK Neustadt a.d.Weinstraße;A35-A59;M; 1; 0;570476
2020-03-30; 7;Rheinland-Pfalz;07316;SK Neustadt a.d.Weinstraße;A80+;M; 1; 0;570496
2020-03-30; 7;Rheinland-Pfalz;07333;LK Donnersbergkreis;A35-A59;W; 1; 0;570742
2020-03-30; 7;Rheinland-Pfalz;07333;LK Donnersbergkreis;A60-A79;W; 1; 0;570746
2020-03-30; 7;Rheinland-Pfalz;07337;LK Südliche Weinstraße;A15-A34;W; 1; 0;570874
2020-03-30; 7;Rheinland-Pfalz;07337;LK Südliche Weinstraße;A35-A59;M; 1; 0;570883
2020-03-30; 8;Baden-Württemberg;08117;LK Göppingen;A15-A34;M; 1; 0;571548
2020-03-30; 8;Baden-Württemberg;08117;LK Göppingen;A60-A79;W; 1; 1;571641
2020-03-30; 8;Baden-Württemberg;08126;LK Hohenlohekreis;A35-A59;M; 4; 0;572191
2020-03-30; 8;Baden-Württemberg;08126;LK Hohenlohekreis;A35-A59;W; 1; 0;572214
2020-03-30; 8;Baden-Württemberg;08126;LK Hohenlohekreis;A60-A79;M; 1; 1;572231
2020-03-30; 8;Baden-Württemberg;08126;LK Hohenlohekreis;A60-A79;M; 1; 0;572232
2020-03-30; 8;Baden-Württemberg;08126;LK Hohenlohekreis;A80+;M; 1; 0;572261
2020-03-30; 8;Baden-Württemberg;08126;LK Hohenlohekreis;A80+;W; 1; 0;572271
2020-03-30; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A15-A34;M; 2; 0;572296
2020-03-30; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A15-A34;W; 2; 0;572311
2020-03-30; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A35-A59;M; 2; 0;572328
2020-03-30; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A35-A59;W; 2; 0;572345
2020-03-30; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A60-A79;M; 2; 0;572363
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A15-A34;M; 8; 0;572474
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A15-A34;W; 8; 0;572484
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A35-A59;M; 5; 0;572491
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A35-A59;W; 7; 0;572501
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A60-A79;M; 3; 0;572508
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A60-A79;W; 2; 0;572519
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A80+;M; 1; 0;572524
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;A80+;W; 1; 0;572528
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;unbekannt;M; 1; 0;572529
2020-03-30; 8;Baden-Württemberg;08135;LK Heidenheim;unbekannt;W; 1; 0;572530
2020-03-30; 8;Baden-Württemberg;08221;SK Heidelberg;A15-A34;W; 2; 0;572974
2020-03-30; 8;Baden-Württemberg;08222;SK Mannheim;A15-A34;M; 1; 0;573045
2020-03-30; 8;Baden-Württemberg;08222;SK Mannheim;A35-A59;M; 4; 0;573078
2020-03-30; 8;Baden-Württemberg;08222;SK Mannheim;A60-A79;W; 1; 0;573111
2020-03-30; 8;Baden-Württemberg;08225;LK Neckar-Odenwald-Kreis;A35-A59;W; 1; 0;573161
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A15-A34;M; 6; 0;573203
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A15-A34;W; 3; 0;573221
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A35-A59;M; 9; 0;573248
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A35-A59;W; 2; 0;573272
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A60-A79;M; 1; 0;573292
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A60-A79;W; 2; 0;573308
2020-03-30; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A80+;M; 1; 0;573316
2020-03-30; 8;Baden-Württemberg;08231;SK Pforzheim;A05-A14;W; 1; 0;573329
2020-03-30; 8;Baden-Württemberg;08231;SK Pforzheim;A15-A34;W; 3; 0;573337
2020-03-30; 8;Baden-Württemberg;08231;SK Pforzheim;A35-A59;M; 1; 0;573345
